country,continent,year,life_expectancy,population,gdp_per_capita,iso_alpha,iso_num,gdp_total_usd
Israel,Asia,1997,78.27,5531387,20896.61,ISR,376,115587236898
Israel,Asia,2002,79.7,6029529,21905.6,ISR,376,132080450462
Israel,Asia,2007,80.74,6426679,25523.28,ISR,376,164029927587
Italy,Europe,1952,65.94,47666000,4931.4,ITA,380,235060112400
Italy,Europe,1957,67.81,49182000,6248.66,ITA,380,307321596120
Italy,Europe,1962,69.24,50843200,8243.58,ITA,380,419129986656
Italy,Europe,1967,71.06,52667100,10022.4,ITA,380,527850743040
Italy,Europe,1972,72.19,54365564,12269.27,ITA,380,667025783418
Italy,Europe,1977,73.48,56059245,14255.98,ITA,380,799179475535
Italy,Europe,1982,74.98,56535636,16537.48,ITA,380,934956949637
Italy,Europe,1987,76.42,56729703,19207.23,ITA,380,1089620453353
Italy,Europe,1992,77.44,56840847,22013.64,ITA,380,1251273943153
Italy,Europe,1997,78.82,57479469,24675.02,ITA,380,1418307047164
Italy,Europe,2002,80.24,57926999,27968.1,ITA,380,1620108100732
Italy,Europe,2007,80.55,58147733,28569.72,ITA,380,1661264450445
Jamaica,Americas,1952,58.53,1426095,2898.53,JAM,388,4133579140
Jamaica,Americas,1957,62.61,1535090,4756.53,JAM,388,7301701638
Jamaica,Americas,1962,65.61,1665128,5246.11,JAM,388,8735444652
Jamaica,Americas,1967,67.51,1861096,6124.7,JAM,388,11398654671
Jamaica,Americas,1972,69.0,1997616,7433.89,JAM,388,14850057606
Jamaica,Americas,1977,70.11,2156814,6650.2,JAM,388,14343244463
Jamaica,Americas,1982,71.21,2298309,6068.05,JAM,388,13946253927
Jamaica,Americas,1987,71.77,2326606,6351.24,JAM,388,14776833091
Jamaica,Americas,1992,71.77,2378618,7404.92,JAM,388,17613476001
Jamaica,Americas,1997,72.26,2531311,7121.92,JAM,388,18027794437
Jamaica,Americas,2002,72.05,2664659,6994.77,JAM,388,18638676833
Jamaica,Americas,2007,72.57,2780132,7320.88,JAM,388,20353012756
Japan,Asia,1952,63.03,86459025,3216.96,JPN,392,278135225064
Japan,Asia,1957,65.5,91563009,4317.69,JPN,392,395340688329
Japan,Asia,1962,68.73,95831757,6576.65,JPN,392,630251924674
Japan,Asia,1967,71.43,100825279,9847.79,JPN,392,992906174283
Japan,Asia,1972,73.42,107188273,14778.79,JPN,392,1584112977130
Japan,Asia,1977,75.38,113872473,16610.38,JPN,392,1891465048070
Japan,Asia,1982,77.11,118454974,19384.11,JPN,392,2296144246063
Japan,Asia,1987,78.67,122091325,22375.94,JPN,392,2731908162720
Japan,Asia,1992,79.36,124329269,26824.9,JPN,392,3335120207998
Japan,Asia,1997,80.69,125956499,28816.58,JPN,392,3629635529953
Japan,Asia,2002,82.0,127065841,28604.59,JPN,392,3634666284810
Japan,Asia,2007,82.6,127467972,31656.07,JPN,392,4035135044390
Jordan,Asia,1952,43.16,607914,1546.91,JOR,400,940388246
Jordan,Asia,1957,45.67,746559,1886.08,JOR,400,1408069999
Jordan,Asia,1962,48.13,933559,2348.01,JOR,400,2192005868
Jordan,Asia,1967,51.63,1255058,2741.8,JOR,400,3441118024
Jordan,Asia,1972,56.53,1613551,2110.86,JOR,400,3405980264
Jordan,Asia,1977,61.13,1937652,2852.35,JOR,400,5526861682
Jordan,Asia,1982,63.74,2347031,4161.42,JOR,400,9766981744
Jordan,Asia,1987,65.87,2820042,4448.68,JOR,400,12545464445
Jordan,Asia,1992,68.02,3867409,3431.59,JOR,400,13271362050
Jordan,Asia,1997,69.77,4526235,3645.38,JOR,400,16499846544
Jordan,Asia,2002,71.26,5307470,3844.92,JOR,400,20406797552
Jordan,Asia,2007,72.54,6053193,4519.46,JOR,400,27357163636
Kenya,Africa,1952,42.27,6464046,853.54,KEN,404,5517321823
Kenya,Africa,1957,44.69,7454779,944.44,KEN,404,7040591479
Kenya,Africa,1962,47.95,8678557,896.97,KEN,404,7784405272
Kenya,Africa,1967,50.65,10191512,1056.74,KEN,404,10769778391
Kenya,Africa,1972,53.56,12044785,1222.36,KEN,404,14723063393
Kenya,Africa,1977,56.16,14500404,1267.61,KEN,404,18380857114
Kenya,Africa,1982,58.77,17661452,1348.23,KEN,404,23811699430
Kenya,Africa,1987,59.34,21198082,1361.94,KEN,404,28870515799
Kenya,Africa,1992,59.28,25020539,1341.92,KEN,404,33575561695
Kenya,Africa,1997,54.41,28263827,1360.49,KEN,404,38452653995
Kenya,Africa,2002,50.99,31386842,1287.51,KEN,404,40410872943
Kenya,Africa,2007,54.11,35610177,1463.25,KEN,404,52106591495
"Korea, Dem. Rep.",Asia,1952,50.06,8865488,1088.28,KOR,410,9648133281
"Korea, Dem. Rep.",Asia,1957,54.08,9411381,1571.13,KOR,410,14786503031
"Korea, Dem. Rep.",Asia,1962,56.66,10917494,1621.69,KOR,410,17704790845
"Korea, Dem. Rep.",Asia,1967,59.94,12617009,2143.54,KOR,410,27045063472
"Korea, Dem. Rep.",Asia,1972,63.98,14781241,3701.62,KOR,410,54714537310
"Korea, Dem. Rep.",Asia,1977,67.16,16325320,4106.3,KOR,410,67036661516
"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.53,KOR,410,72470062093
"Korea, Dem. Rep.",Asia,1987,70.65,19067554,4106.49,KOR,410,78300719825
"Korea, Dem. Rep.",Asia,1992,69.98,20711375,3726.06,KOR,410,77171825932
"Korea, Dem. Rep.",Asia,1997,67.73,21585105,1690.76,KOR,410,36495232130
"Korea, Dem. Rep.",Asia,2002,66.66,22215365,1646.76,KOR,410,36583374467
"Korea, Dem. Rep.",Asia,2007,67.3,23301725,1593.07,KOR,410,37121279046
"Korea, Rep.",Asia,1952,47.45,20947571,1030.59,KOR,410,21588357197
"Korea, Rep.",Asia,1957,52.68,22611552,1487.59,KOR,410,33636718640
"Korea, Rep.",Asia,1962,55.29,26420307,1536.34,KOR,410,40590574456
"Korea, Rep.",Asia,1967,57.72,30131000,2029.23,KOR,410,61142729130
"Korea, Rep.",Asia,1972,62.61,33505000,3030.88,KOR,410,101549634400
"Korea, Rep.",Asia,1977,64.77,36436000,4657.22,KOR,410,169690467920
"Korea, Rep.",Asia,1982,67.12,39326000,5622.94,KOR,410,221127738440
"Korea, Rep.",Asia,1987,69.81,41622000,8533.09,KOR,410,355164271980
"Korea, Rep.",Asia,1992,72.24,43805450,12104.28,KOR,410,530233432326
"Korea, Rep.",Asia,1997,74.65,46173816,15993.53,KOR,410,738482311410
"Korea, Rep.",Asia,2002,77.04,47969150,19233.99,KOR,410,922638151409
"Korea, Rep.",Asia,2007,78.62,49044790,23348.14,KOR,410,1145104623191
Kuwait,Asia,1952,55.56,160000,108382.35,KWT,414,17341176000
Kuwait,Asia,1957,58.03,212846,113523.13,KWT,414,24162944128
Kuwait,Asia,1962,60.47,358266,95458.11,KWT,414,34199395237
Kuwait,Asia,1967,64.62,575003,80894.88,KWT,414,46514798685
Kuwait,Asia,1972,67.71,841934,109347.87,KWT,414,92063689581
Kuwait,Asia,1977,69.34,1140357,59265.48,KWT,414,67583804976
Kuwait,Asia,1982,71.31,1497494,31354.04,KWT,414,46952486776
Kuwait,Asia,1987,74.17,1891487,28118.43,KWT,414,53185644805
Kuwait,Asia,1992,75.19,1418095,34932.92,KWT,414,49538199187
Kuwait,Asia,1997,76.16,1765345,40300.62,KWT,414,71144498014
Kuwait,Asia,2002,76.9,2111561,35110.11,KWT,414,74137138982
Kuwait,Asia,2007,77.59,2505559,47306.99,KWT,414,118530454557
Lebanon,Asia,1952,55.93,1439529,4834.8,LBN,422,6959834809
Lebanon,Asia,1957,59.49,1647412,6089.79,LBN,422,10032393123
Lebanon,Asia,1962,62.09,1886848,5714.56,LBN,422,10782506107
Lebanon,Asia,1967,63.87,2186894,6006.98,LBN,422,13136628520
Lebanon,Asia,1972,65.42,2680018,7486.38,LBN,422,20063633155
Lebanon,Asia,1977,66.1,3115787,8659.7,LBN,422,26981780684
Lebanon,Asia,1982,66.98,3086876,7640.52,LBN,422,23585337816
Lebanon,Asia,1987,67.93,3089353,5377.09,LBN,422,16611729123
Lebanon,Asia,1992,69.29,3219994,6890.81,LBN,422,22188366855
Lebanon,Asia,1997,70.26,3430388,8754.96,LBN,422,30032909724
Lebanon,Asia,2002,71.03,3677780,9313.94,LBN,422,34254622253
Lebanon,Asia,2007,71.99,3921278,10461.06,LBN,422,41020724435
Lesotho,Africa,1952,42.14,748747,298.85,LSO,426,223763041
Lesotho,Africa,1957,45.05,813338,336.0,LSO,426,273281568
Lesotho,Africa,1962,47.75,893143,411.8,LSO,426,367796287
Lesotho,Africa,1967,48.49,996380,498.64,LSO,426,496834923
Lesotho,Africa,1972,49.77,1116779,496.58,LSO,426,554570116
Lesotho,Africa,1977,52.21,1251524,745.37,LSO,426,932848444
Lesotho,Africa,1982,55.08,1411807,797.26,LSO,426,1125577249
Lesotho,Africa,1987,57.18,1599200,773.99,LSO,426,1237764808
Lesotho,Africa,1992,59.68,1803195,977.49,LSO,426,1762605081
Lesotho,Africa,1997,55.56,1982823,1186.15,LSO,426,2351925501
Lesotho,Africa,2002,44.59,2046772,1275.18,LSO,426,2610002719
Lesotho,Africa,2007,42.59,2012649,1569.33,LSO,426,3158510455
Liberia,Africa,1952,38.48,863308,575.57,LBR,430,496894186
Liberia,Africa,1957,39.49,975950,620.97,LBR,430,606035672
Liberia,Africa,1962,40.5,1112796,634.2,LBR,430,705735223
Liberia,Africa,1967,41.54,1279406,713.6,LBR,430,912984122
Liberia,Africa,1972,42.61,1482628,803.01,LBR,430,1190565110
Liberia,Africa,1977,43.76,1703617,640.32,LBR,430,1090860037
Liberia,Africa,1982,44.85,1956875,572.2,LBR,430,1119723875
Liberia,Africa,1987,46.03,2269414,506.11,LBR,430,1148573120
Liberia,Africa,1992,40.8,1912974,636.62,LBR,430,1217837508
Liberia,Africa,1997,42.22,2200725,609.17,LBR,430,1340615648
Liberia,Africa,2002,43.75,2814651,531.48,LBR,430,1495930713
Liberia,Africa,2007,45.68,3193942,414.51,LBR,430,1323920898
Libya,Africa,1952,42.72,1019729,2387.55,LBY,434,2434653974
Libya,Africa,1957,45.29,1201578,3448.28,LBY,434,4143377386
Libya,Africa,1962,47.81,1441863,6757.03,LBY,434,9742711547
Libya,Africa,1967,50.23,1759224,18772.75,LBY,434,33025472346
Libya,Africa,1972,52.77,2183877,21011.5,LBY,434,45886531586
Libya,Africa,1977,57.44,2721783,21951.21,LBY,434,59746430207
Libya,Africa,1982,62.16,3344074,17364.28,LBY,434,58067437277
Libya,Africa,1987,66.23,3799845,11770.59,LBY,434,44726417559
Libya,Africa,1992,68.76,4364501,9640.14,LBY,434,42074400670
Libya,Africa,1997,71.56,4759670,9467.45,LBY,434,45061937742
Libya,Africa,2002,72.74,5368585,9534.68,LBY,434,51187740028
Libya,Africa,2007,73.95,6036914,12057.5,LBY,434,72790090555
Madagascar,Africa,1952,36.68,4762912,1443.01,MDG,450,6872929645
Madagascar,Africa,1957,38.86,5181679,1589.2,MDG,450,8234724267
Madagascar,Africa,1962,40.85,5703324,1643.39,MDG,450,9372785628
Madagascar,Africa,1967,42.88,6334556,1634.05,MDG,450,10350981232
Madagascar,Africa,1972,44.85,7082430,1748.56,MDG,450,12384053801
Madagascar,Africa,1977,46.88,8007166,1544.23,MDG,450,12364905952
Madagascar,Africa,1982,48.97,9171477,1302.88,MDG,450,11949333954
Madagascar,Africa,1987,49.35,10568642,1155.44,MDG,450,12211431712
Madagascar,Africa,1992,52.21,12210395,1040.68,MDG,450,12707113869
Madagascar,Africa,1997,54.98,14165114,986.3,MDG,450,13971051938
Madagascar,Africa,2002,57.29,16473477,894.64,MDG,450,14737831463
Madagascar,Africa,2007,59.44,19167654,1044.77,MDG,450,20025789870
Malawi,Africa,1952,36.26,2917802,369.17,MWI,454,1077164964
Malawi,Africa,1957,37.21,3221238,416.37,MWI,454,1341226866
Malawi,Africa,1962,38.41,3628608,427.9,MWI,454,1552681363
Malawi,Africa,1967,39.49,4147252,495.51,MWI,454,2055004839
Malawi,Africa,1972,41.77,4730997,584.62,MWI,454,2765835466
Malawi,Africa,1977,43.77,5637246,663.22,MWI,454,3738734292
Malawi,Africa,1982,45.64,6502825,632.8,MWI,454,4114987660
Malawi,Africa,1987,47.46,7824747,635.52,MWI,454,4972783213
Malawi,Africa,1992,49.42,10014249,563.2,MWI,454,5640025037
Malawi,Africa,1997,47.5,10419991,692.28,MWI,454,7213551369
Malawi,Africa,2002,45.01,11824495,665.42,MWI,454,7868255463
Malawi,Africa,2007,48.3,13327079,759.35,MWI,454,10119917439
Malaysia,Asia,1952,48.46,6748378,1831.13,MYS,458,12357157407
Malaysia,Asia,1957,52.1,7739235,1810.07,MYS,458,14008557096
Malaysia,Asia,1962,55.74,8906385,2036.88,MYS,458,18141237479
Malaysia,Asia,1967,59.37,10154878,2277.74,MYS,458,23130171816
Malaysia,Asia,1972,63.01,11441462,2849.09,MYS,458,32597754970
Malaysia,Asia,1977,65.26,12845381,3827.92,MYS,458,49171090838
Malaysia,Asia,1982,68.0,14441916,4920.36,MYS,458,71059425810
Malaysia,Asia,1987,69.5,16331785,5249.8,MYS,458,85738604893
Malaysia,Asia,1992,70.69,18319502,7277.91,MYS,458,133327686801
Malaysia,Asia,1997,71.94,20476091,10132.91,MYS,458,207482387255
Malaysia,Asia,2002,73.04,22662365,10206.98,MYS,458,231314306308
Malaysia,Asia,2007,74.24,24821286,12451.66,MYS,458,309066214035
Mali,Africa,1952,33.68,3838168,452.34,MLI,466,1736156913
Mali,Africa,1957,35.31,4241884,490.38,MLI,466,2080135076
Mali,Africa,1962,36.94,4690372,496.17,MLI,466,2327221875
Mali,Africa,1967,38.49,5212416,545.01,MLI,466,2840818844
Mali,Africa,1972,39.98,5828158,581.37,MLI,466,3388316216
Mali,Africa,1977,41.71,6491649,686.4,MLI,466,4455867874
Mali,Africa,1982,43.92,6998256,618.01,MLI,466,4324992191
Mali,Africa,1987,46.36,7634008,684.17,MLI,466,5222959253
Mali,Africa,1992,48.39,8416215,739.01,MLI,466,6219667047
Mali,Africa,1997,49.9,9384984,790.26,MLI,466,7416577456
Mali,Africa,2002,51.82,10580176,951.41,MLI,466,10066085248
Mali,Africa,2007,54.47,12031795,1042.58,MLI,466,12544108831
Mauritania,Africa,1952,40.54,1022556,743.12,MRT,478,759881815
Mauritania,Africa,1957,42.34,1076852,846.12,MRT,478,911146014
Mauritania,Africa,1962,44.25,1146757,1055.9,MRT,478,1210860716
Mauritania,Africa,1967,46.29,1230542,1421.15,MRT,478,1748784763
Mauritania,Africa,1972,48.44,1332786,1586.85,MRT,478,2114931464
Mauritania,Africa,1977,50.85,1456688,1497.49,MRT,478,2181375713
Mauritania,Africa,1982,53.6,1622136,1481.15,MRT,478,2402626736
Mauritania,Africa,1987,56.14,1841240,1421.6,MRT,478,2617506784
Mauritania,Africa,1992,58.33,2119465,1361.37,MRT,478,2885376067
Mauritania,Africa,1997,60.43,2444741,1483.14,MRT,478,3625893167
Mauritania,Africa,2002,62.25,2828858,1579.02,MRT,478,4466823359
Mauritania,Africa,2007,64.16,3270065,1803.15,MRT,478,5896417705
Mauritius,Africa,1952,50.99,516556,1967.96,MUS,480,1016561546
Mauritius,Africa,1957,58.09,609816,2034.04,MUS,480,1240390137
Mauritius,Africa,1962,60.25,701016,2529.07,MUS,480,1772918535
Mauritius,Africa,1967,61.56,789309,2475.39,MUS,480,1953847606
Mauritius,Africa,1972,62.94,851334,2575.48,MUS,480,2192593690
Mauritius,Africa,1977,64.93,913025,3710.98,MUS,480,3388217514
Mauritius,Africa,1982,66.71,992040,3688.04,MUS,480,3658683202
Mauritius,Africa,1987,68.74,1042663,4783.59,MUS,480,4987672300
Mauritius,Africa,1992,69.74,1096202,6058.25,MUS,480,6641065766
Mauritius,Africa,1997,70.74,1149818,7425.71,MUS,480,8538215021
Mauritius,Africa,2002,71.95,1200206,9021.82,MUS,480,10828042495
Mauritius,Africa,2007,72.8,1250882,10956.99,MUS,480,13705901565
Mexico,Americas,1952,50.79,30144317,3478.13,MEX,484,104845853287
Mexico,Americas,1957,55.19,35015548,4131.55,MEX,484,144668487339
Mexico,Americas,1962,58.3,41121485,4581.61,MEX,484,188402606891
Mexico,Americas,1967,60.11,47995559,5754.73,MEX,484,276201483244
Mexico,Americas,1972,62.36,55984294,6809.41,MEX,484,381220011407
Mexico,Americas,1977,65.03,63759976,7674.93,MEX,484,489353352602
Mexico,Americas,1982,67.4,71640904,9611.15,MEX,484,688551474480
Mexico,Americas,1987,69.5,80122492,8688.16,MEX,484,696117030095
Mexico,Americas,1992,71.46,88111030,9472.38,MEX,484,834621158351
Mexico,Americas,1997,73.67,95895146,9767.3,MEX,484,936636659526
Mexico,Americas,2002,74.9,102479927,10742.44,MEX,484,1100884467002
Mexico,Americas,2007,76.19,108700891,11977.57,MEX,484,1301972531015
Mongolia,Asia,1952,42.24,800663,786.57,MNG,496,629777496
Mongolia,Asia,1957,45.25,882134,912.66,MNG,496,805088416
Mongolia,Asia,1962,48.25,1010280,1056.35,MNG,496,1067209278
Mongolia,Asia,1967,51.25,1149500,1226.04,MNG,496,1409332980
Mongolia,Asia,1972,53.75,1320500,1421.74,MNG,496,1877407670
Mongolia,Asia,1977,55.49,1528000,1647.51,MNG,496,2517395280
Mongolia,Asia,1982,57.49,1756032,2000.6,MNG,496,3513117619
Mongolia,Asia,1987,60.22,2015133,2338.01,MNG,496,4711401105
Mongolia,Asia,1992,61.27,2312802,1785.4,MNG,496,4129276691
Mongolia,Asia,1997,63.62,2494803,1902.25,MNG,496,4745739007
Mongolia,Asia,2002,65.03,2674234,2140.74,MNG,496,5724839693
Mongolia,Asia,2007,66.8,2874127,3095.77,MNG,496,8897636143
Montenegro,Europe,1952,59.16,413834,2647.59,MNE,499,1095662760
Montenegro,Europe,1957,61.45,442829,3682.26,MNE,499,1630611514
Montenegro,Europe,1962,63.73,474528,4649.59,MNE,499,2206360644
Montenegro,Europe,1967,67.18,501035,5907.85,MNE,499,2960039625
Montenegro,Europe,1972,70.64,527678,7778.41,MNE,499,4104495832
Montenegro,Europe,1977,73.07,560073,9595.93,MNE,499,5374421303
Montenegro,Europe,1982,74.1,562548,11222.59,MNE,499,6313245559
Montenegro,Europe,1987,74.86,569473,11732.51,MNE,499,6681347667
Montenegro,Europe,1992,75.44,621621,7003.34,MNE,499,4353423214
Montenegro,Europe,1997,75.44,692651,6465.61,MNE,499,4478411232
Montenegro,Europe,2002,73.98,720230,6557.19,MNE,499,4722684954
Montenegro,Europe,2007,74.54,684736,9253.9,MNE,499,6336478470
Morocco,Africa,1952,42.87,9939217,1688.2,MAR,504,16779386139
Morocco,Africa,1957,45.42,11406350,1642.0,MAR,504,18729226700
Morocco,Africa,1962,47.92,13056604,1566.35,MAR,504,20451211675
Morocco,Africa,1967,50.34,14770296,1711.04,MAR,504,25272567268
Morocco,Africa,1972,52.86,16660670,1930.19,MAR,504,32158258627
Morocco,Africa,1977,55.73,18396941,2370.62,MAR,504,43612156273
Morocco,Africa,1982,59.65,20198730,2702.62,MAR,504,54589491673
Morocco,Africa,1987,62.68,22987397,2755.05,MAR,504,63331428105
Morocco,Africa,1992,65.39,25798239,2948.05,MAR,504,76054498484
Morocco,Africa,1997,67.66,28529501,2982.1,MAR,504,85077824932
Morocco,Africa,2002,69.61,31167783,3258.5,MAR,504,101560220906
Morocco,Africa,2007,71.16,33757175,3820.18,MAR,504,128958484792
Mozambique,Africa,1952,31.29,6446316,468.53,MOZ,508,3020292435
Mozambique,Africa,1957,33.78,7038035,495.59,MOZ,508,3487979766
Mozambique,Africa,1962,36.16,7788944,556.69,MOZ,508,4336027235
Mozambique,Africa,1967,38.11,8680909,566.67,MOZ,508,4919210703
Mozambique,Africa,1972,40.33,9809596,724.92,MOZ,508,7111172332
Mozambique,Africa,1977,42.5,11127868,502.32,MOZ,508,5589750654
Mozambique,Africa,1982,42.8,12587223,462.21,MOZ,508,5817940343
Mozambique,Africa,1987,42.86,12891952,389.88,MOZ,508,5026314246
Mozambique,Africa,1992,44.28,13160731,410.9,MOZ,508,5407744368
Mozambique,Africa,1997,46.34,16603334,472.35,MOZ,508,7842584815
Mozambique,Africa,2002,44.03,18473780,633.62,MOZ,508,11705356484
Mozambique,Africa,2007,42.08,19951656,823.69,MOZ,508,16433979531
Myanmar,Asia,1952,36.32,20092996,331.0,MMR,104,6650781676
Myanmar,Asia,1957,41.9,21731844,350.0,MMR,104,7606145400
Myanmar,Asia,1962,45.11,23634436,388.0,MMR,104,9170161168
Myanmar,Asia,1967,49.38,25870271,349.0,MMR,104,9028724579
Myanmar,Asia,1972,53.07,28466390,357.0,MMR,104,10162501230
Myanmar,Asia,1977,56.06,31528087,371.0,MMR,104,11696920277
Myanmar,Asia,1982,58.06,34680442,424.0,MMR,104,14704507408
Myanmar,Asia,1987,58.34,38028578,385.0,MMR,104,14641002530
Myanmar,Asia,1992,59.32,40546538,347.0,MMR,104,14069648686
Myanmar,Asia,1997,60.33,43247867,415.0,MMR,104,17947864805
Myanmar,Asia,2002,59.91,45598081,611.0,MMR,104,27860427491
Myanmar,Asia,2007,62.07,47761980,944.0,MMR,104,45087309120
Namibia,Africa,1952,41.72,485831,2423.78,NAM,516,1177547461
Namibia,Africa,1957,45.23,548080,2621.45,NAM,516,1436764316
Namibia,Africa,1962,48.39,621392,3173.22,NAM,516,1971813522
Namibia,Africa,1967,51.16,706640,3793.69,NAM,516,2680773102
Namibia,Africa,1972,53.87,821782,3746.08,NAM,516,3078461115
Namibia,Africa,1977,56.44,977026,3876.49,NAM,516,3787431519
Namibia,Africa,1982,58.97,1099010,4191.1,NAM,516,4606060811
Namibia,Africa,1987,60.84,1278184,3693.73,NAM,516,4721266586
Namibia,Africa,1992,62.0,1554253,3804.54,NAM,516,5913217709
Namibia,Africa,1997,58.91,1774766,3899.52,NAM,516,6920735512
Namibia,Africa,2002,51.48,1972153,4072.32,NAM,516,8031238105
Namibia,Africa,2007,52.91,2055080,4811.06,NAM,516,9887113185
Nepal,Asia,1952,36.16,9182536,545.87,NPL,524,5012470926
Nepal,Asia,1957,37.69,9682338,597.94,NPL,524,5789457184
Nepal,Asia,1962,39.39,10332057,652.4,NPL,524,6740633987
Nepal,Asia,1967,41.47,11261690,676.44,NPL,524,7617857584
Nepal,Asia,1972,43.97,12412593,674.79,NPL,524,8375893630
Nepal,Asia,1977,46.75,13933198,694.11,NPL,524,9671172064
Nepal,Asia,1982,49.59,15796314,718.37,NPL,524,11347598088
Nepal,Asia,1987,52.54,17917180,775.63,NPL,524,13897102323
Nepal,Asia,1992,55.73,20326209,897.74,NPL,524,18247650868
Nepal,Asia,1997,59.43,23001113,1010.89,NPL,524,23251595121
Nepal,Asia,2002,61.34,25873917,1057.21,NPL,524,27354163792
Nepal,Asia,2007,63.78,28901790,1091.36,NPL,524,31542257534
Netherlands,Europe,1952,72.13,10381988,8941.57,NLD,528,92831272441
Netherlands,Europe,1957,72.99,11026383,11276.19,NLD,528,124335589721
Netherlands,Europe,1962,73.23,11805689,12790.85,NLD,528,151004797146
Netherlands,Europe,1967,73.82,12596822,15363.25,NLD,528,193528125592
Netherlands,Europe,1972,73.75,13329874,18794.75,NLD,528,250531649362
Netherlands,Europe,1977,75.24,13852989,21209.06,NLD,528,293808874880
Netherlands,Europe,1982,76.05,14310401,21399.46,NLD,528,306234853783
Netherlands,Europe,1987,76.83,14665278,23651.32,NLD,528,346853182867
Netherlands,Europe,1992,77.42,15174244,26790.95,NLD,528,406532412292
Netherlands,Europe,1997,78.03,15604464,30246.13,NLD,528,471974646724
Netherlands,Europe,2002,78.53,16122830,33724.76,NLD,528,543738572271
Netherlands,Europe,2007,79.76,16570613,36797.93,NLD,528,609764257231
New Zealand,Oceania,1952,69.39,1994794,10556.58,NZL,554,21058202445
New Zealand,Oceania,1957,70.26,2229407,12247.4,NZL,554,27304439292
New Zealand,Oceania,1962,71.24,2488550,13175.68,NZL,554,32788338464
New Zealand,Oceania,1967,71.52,2728150,14463.92,NZL,554,39459743348
New Zealand,Oceania,1972,71.89,2929100,16046.04,NZL,554,47000455764
New Zealand,Oceania,1977,72.22,3164900,16233.72,NZL,554,51378100428
New Zealand,Oceania,1982,73.84,3210650,17632.41,NZL,554,56611497166
New Zealand,Oceania,1987,74.32,3317166,19007.19,NZL,554,63050004424
New Zealand,Oceania,1992,76.33,3437674,18363.32,NZL,554,63127107718
New Zealand,Oceania,1997,77.55,3676187,21050.41,NZL,554,77385243587
New Zealand,Oceania,2002,79.11,3908037,23189.8,NZL,554,90626596423
New Zealand,Oceania,2007,80.2,4115771,25185.01,NZL,554,103655733793
Nicaragua,Americas,1952,42.31,1165790,3112.36,NIC,558,3628358164
Nicaragua,Americas,1957,45.43,1358828,3457.42,NIC,558,4698039104
Nicaragua,Americas,1962,48.63,1590597,3634.36,NIC,558,5780802113
Nicaragua,Americas,1967,51.88,1865490,4643.39,NIC,558,8662197611
Nicaragua,Americas,1972,55.15,2182908,4688.59,NIC,558,10234760620
Nicaragua,Americas,1977,57.47,2554598,5486.37,NIC,558,14015469829
Nicaragua,Americas,1982,59.3,2979423,3470.34,NIC,558,10339610814
Nicaragua,Americas,1987,62.01,3344353,2955.98,NIC,558,9885840581
Nicaragua,Americas,1992,65.84,4017939,2170.15,NIC,558,8719530321
Nicaragua,Americas,1997,68.43,4609572,2253.02,NIC,558,10385457907
Nicaragua,Americas,2002,70.84,5146848,2474.55,NIC,558,12736132718
Nicaragua,Americas,2007,72.9,5675356,2749.32,NIC,558,15603369758
Niger,Africa,1952,37.44,3379468,761.88,NER,562,2574749080
Niger,Africa,1957,38.6,3692184,835.52,NER,562,3084893576
Niger,Africa,1962,39.49,4076008,997.77,NER,562,4066918502
Niger,Africa,1967,40.12,4534062,1054.38,NER,562,4780624292
Niger,Africa,1972,40.55,5060262,954.21,NER,562,4828552603
Niger,Africa,1977,41.29,5682086,808.9,NER,562,4596239365
Niger,Africa,1982,42.6,6437188,909.72,NER,562,5856038667
Niger,Africa,1987,44.56,7332638,668.3,NER,562,4900401975
Niger,Africa,1992,47.39,8392818,581.18,NER,562,4877737965
Niger,Africa,1997,51.31,9666252,580.31,NER,562,5609422698
Niger,Africa,2002,54.5,11140655,601.07,NER,562,6696313501
Niger,Africa,2007,56.87,12894865,619.68,NER,562,7990689943
Nigeria,Africa,1952,36.32,33119096,1077.28,NGA,566,35678539739
Nigeria,Africa,1957,37.8,37173340,1100.59,NGA,566,40912606271
Nigeria,Africa,1962,39.36,41871351,1150.93,NGA,566,48190994006
Nigeria,Africa,1967,41.04,47287752,1014.51,NGA,566,47973897282
Nigeria,Africa,1972,42.82,53740085,1698.39,NGA,566,91271622963
Nigeria,Africa,1977,44.51,62209173,1981.95,NGA,566,123295470427
Nigeria,Africa,1982,45.83,73039376,1576.97,NGA,566,115180904771
Nigeria,Africa,1987,46.89,81551520,1385.03,NGA,566,112951301746
Nigeria,Africa,1992,47.47,93364244,1619.85,NGA,566,151236070643
Nigeria,Africa,1997,47.46,106207839,1624.94,NGA,566,172581365905
Nigeria,Africa,2002,46.61,119901274,1615.29,NGA,566,193675328879
Nigeria,Africa,2007,46.86,135031164,2013.98,NGA,566,271950063673
Norway,Europe,1952,72.67,3327728,10095.42,NOR,578,33594811806
Norway,Europe,1957,73.44,3491938,11653.97,NOR,578,40694940694
Norway,Europe,1962,73.47,3638919,13450.4,NOR,578,48944916118
Norway,Europe,1967,74.08,3786019,16361.88,NOR,578,61946388556
Norway,Europe,1972,74.34,3933004,18965.06,NOR,578,74589656840
Norway,Europe,1977,75.37,4043205,23311.35,NOR,578,94252566877
Norway,Europe,1982,75.97,4114787,26298.64,NOR,578,108213301990
